"date	ouv	haut	bas	clot	vol	devise"
"14/10/2016 00:00	4424.25	4497.65	4424.25	4470.92	3019	Pts"
"17/10/2016 00:00	4452.72	4474.33	4439.91	4450.23	2416	Pts"
"18/10/2016 00:00	4479.68	4515.61	4474.84	4508.91	2950	Pts"
"19/10/2016 00:00	4513.49	4528.97	4495.94	4520.3	2679	Pts"
"20/10/2016 00:00	4528.66	4552.24	4500.65	4540.12	3144	Pts"
"21/10/2016 00:00	4546.65	4555.11	4517.8	4536.07	3098	Pts"
"24/10/2016 00:00	4551.73	4579.28	4551.73	4552.58	2659	Pts"
"25/10/2016 00:00	4560.46	4570.63	4528.03	4540.84	2863	Pts"
"26/10/2016 00:00	4523.96	4539.07	4496.97	4534.59	3254	Pts"
"27/10/2016 00:00	4526.34	4556.74	4502.55	4533.57	3177	Pts"
"28/10/2016 00:00	4515.25	4554.35	4504.5	4548.58	3365	Pts"
"31/10/2016 00:00	4525.6	4540.26	4500.19	4509.26	3000	Pts"
"01/11/2016 00:00	4532.34	4537.99	4460.54	4470.28	2646	Pts"
"02/11/2016 00:00	4437.99	4449.44	4414.67	4414.67	2579	Pts"
"03/11/2016 00:00	4402.79	4456.21	4399.29	4411.68	3182	Pts"
"04/11/2016 00:00	4403.16	4403.64	4355.81	4377.46	2982	Pts"
"07/11/2016 00:00	4440.11	4464.23	4430.13	4461.21	2734	Pts"
"08/11/2016 00:00	4454.58	4482.59	4446.39	4476.89	2512	Pts"
"09/11/2016 00:00	4350.07	4543.48	4344.88	4543.48	5650	Pts"
"10/11/2016 00:00	4577.01	4606.66	4502.74	4530.95	5567	Pts"
"11/11/2016 00:00	4545.05	4553.79	4473.35	4489.27	3739	Pts"
"14/11/2016 00:00	4528.05	4560.88	4492.03	4508.55	3789	Pts"
"15/11/2016 00:00	4524.98	4541.46	4504.35	4536.53	3103	Pts"
"16/11/2016 00:00	4545.89	4548.83	4479.94	4501.14	2957	Pts"
"17/11/2016 00:00	4494.53	4527.77	4482.58	4527.77	2858	Pts"
"18/11/2016 00:00	4547.05	4551.63	4496.74	4504.35	3150	Pts"
"21/11/2016 00:00	4525.46	4540.9	4479.69	4529.58	2329	Pts"
"22/11/2016 00:00	4561.7	4571.79	4541.58	4548.35	3875	Pts"
"23/11/2016 00:00	4557.93	4559.21	4509.02	4529.21	3353	Pts"
"24/11/2016 00:00	4537.27	4552.04	4520.49	4542.56	1948	Pts"
"25/11/2016 00:00	4548.85	4555.47	4524.34	4550.27	2077	Pts"
"28/11/2016 00:00	4544.09	4545.14	4499.2	4510.39	2677	Pts"
"29/11/2016 00:00	4506.91	4551.46	4494.37	4551.46	2900	Pts"
"30/11/2016 00:00	4548.98	4597.54	4547.58	4578.34	3918	Pts"
"01/12/2016 00:00	4571.2	4582.83	4541.02	4560.61	3682	Pts"
"02/12/2016 00:00	4527.84	4545.25	4490.15	4528.82	3138	Pts"
"05/12/2016 00:00	4506.66	4605.56	4502.2	4574.32	3200	Pts"
"06/12/2016 00:00	4576.87	4639.91	4558.9	4631.94	3924	Pts"
"07/12/2016 00:00	4676.61	4694.72	4658.73	4694.72	4501	Pts"
"08/12/2016 00:00	4709.89	4748.51	4688.58	4735.48	4882	Pts"
"09/12/2016 00:00	4741.1	4780.52	4737.38	4764.07	3429	Pts"
"12/12/2016 00:00	4769.84	4780.95	4754.15	4760.77	2749	Pts"
"13/12/2016 00:00	4754.22	4807.88	4746.55	4803.87	3754	Pts"
"14/12/2016 00:00	4778.96	4790.63	4765.01	4769.24	3415	Pts"
"15/12/2016 00:00	4776.83	4830.3	4776.33	4819.23	4540	Pts"
"16/12/2016 00:00	4833.27	4856.96	4804.7	4833.27	7201	Pts"
"19/12/2016 00:00	4820.49	4829.55	4812.08	4822.77	3001	Pts"
"20/12/2016 00:00	4822.3	4852.58	4815.23	4849.89	2985	Pts"
"21/12/2016 00:00	4831.56	4851.52	4821.24	4833.82	2081	Pts"
"22/12/2016 00:00	4825.15	4841.65	4818.81	4834.63	2050	Pts"
"23/12/2016 00:00	4837.41	4844.8	4825.93	4839.68	1620	Pts"
"27/12/2016 00:00	4840.17	4852.55	4837	4848.28	1136	Pts"
"28/12/2016 00:00	4846.14	4851.51	4840.14	4848.01	1458	Pts"
"29/12/2016 00:00	4824.75	4845.67	4822.29	4838.47	1361	Pts"
"30/12/2016 00:00	4837.68	4864.29	4825.14	4862.31	1987	Pts"
"02/01/2017 00:00	4845.96	4896.01	4843.93	4882.38	1226	Pts"
"03/01/2017 00:00	4904.77	4929.6	4896.11	4899.33	3007	Pts"
"04/01/2017 00:00	4912.95	4913.94	4879.23	4899.4	2647	Pts"
"05/01/2017 00:00	4881.72	4905.84	4874.79	4900.64	2798	Pts"
"06/01/2017 00:00	4885.19	4911.49	4874.42	4909.84	2648	Pts"
"09/01/2017 00:00	4915.35	4915.6	4867.83	4887.57	2564	Pts"
"10/01/2017 00:00	4894.45	4906.15	4868.5	4888.23	2980	Pts"
"11/01/2017 00:00	4890.04	4916.48	4856.5	4888.71	2885	Pts"
"12/01/2017 00:00	4873.01	4889.21	4857.44	4863.97	2957	Pts"
"13/01/2017 00:00	4889.45	4924.58	4883.06	4922.49	3712	Pts"
"16/01/2017 00:00	4883.43	4911.39	4879.8	4882.18	2842	Pts"
"17/01/2017 00:00	4865.19	4889.16	4841.68	4859.69	2890	Pts"
"18/01/2017 00:00	4874.31	4875.74	4827.11	4853.4	2877	Pts"
"19/01/2017 00:00	4859.76	4867.58	4829.82	4841.14	3535	Pts"
"20/01/2017 00:00	4834.3	4869.38	4818.88	4850.67	4422	Pts"
"23/01/2017 00:00	4816.98	4842.97	4800.39	4821.41	2490	Pts"
"24/01/2017 00:00	4831.95	4840.5	4816.73	4830.03	2830	Pts"
"25/01/2017 00:00	4865.09	4890.16	4854.55	4877.67	3798	Pts"
"26/01/2017 00:00	4891.86	4901.07	4855.76	4867.24	3164	Pts"
"27/01/2017 00:00	4867.31	4867.31	4829.7	4839.98	2803	Pts"
"30/01/2017 00:00	4823.5	4830.69	4771.98	4784.64	2861	Pts"
"31/01/2017 00:00	4790.28	4812.55	4748.9	4748.9	2745	Pts"
"01/02/2017 00:00	4786.85	4823.81	4782.61	4794.58	3223	Pts"
"02/02/2017 00:00	4785.14	4812.31	4774.18	4794.29	2973	Pts"
"03/02/2017 00:00	4808.46	4847.47	4803.91	4825.42	2653	Pts"
"06/02/2017 00:00	4829.68	4841.17	4773.35	4778.08	2562	Pts"
"07/02/2017 00:00	4762.17	4787.94	4750.03	4754.47	2920	Pts"
"08/02/2017 00:00	4768	4790.29	4733.82	4766.6	3586	Pts"
"09/02/2017 00:00	4793.01	4831.31	4769.86	4826.24	3369	Pts"
"10/02/2017 00:00	4842.91	4845.45	4815.67	4828.32	3317	Pts"
"13/02/2017 00:00	4844.22	4906.71	4841.6	4888.19	2825	Pts"
"14/02/2017 00:00	4887.23	4897.89	4878.79	4895.82	2871	Pts"
"15/02/2017 00:00	4910.57	4932.35	4902.16	4924.86	3351	Pts"
"16/02/2017 00:00	4925.54	4928.25	4890.48	4899.46	3298	Pts"
"17/02/2017 00:00	4896.97	4903.16	4843.01	4867.58	3808	Pts"
"20/02/2017 00:00	4894.25	4901.41	4856.12	4864.99	2344	Pts"
"21/02/2017 00:00	4865.89	4900.38	4849.91	4888.76	2911	Pts"
"22/02/2017 00:00	4899.65	4922.64	4866.12	4895.88	3585	Pts"
"23/02/2017 00:00	4900.8	4916.44	4880.49	4891.29	3019	Pts"
"24/02/2017 00:00	4886.51	4890.11	4806.49	4845.24	3500	Pts"
"27/02/2017 00:00	4864.13	4869.51	4833.77	4845.18	2735	Pts"
"28/02/2017 00:00	4862.65	4865.95	4836.53	4858.58	3241	Pts"
"01/03/2017 00:00	4897.48	4970.64	4897.48	4960.83	3981	Pts"
"02/03/2017 00:00	4965.27	4972.88	4955.41	4963.8	3215	Pts"
"03/03/2017 00:00	4953.3	5002.32	4948.72	4995.13	3273	Pts"
"06/03/2017 00:00	4983.96	4985.24	4960.26	4972.19	2728	Pts"
"07/03/2017 00:00	4974.79	4974.79	4941.26	4955	2546	Pts"
"08/03/2017 00:00	4941.18	4976.04	4933.77	4960.48	2687	Pts"
"09/03/2017 00:00	4950.53	4988.63	4939.87	4981.51	3666	Pts"
"10/03/2017 00:00	4994	5022.1	4990.15	4993.32	3292	Pts"
"13/03/2017 00:00	4997.88	5013.08	4986.06	4999.6	2666	Pts"
"14/03/2017 00:00	5006.05	5006.05	4958.88	4974.26	2716	Pts"
"15/03/2017 00:00	4980.05	4989.3	4966.05	4985.48	2830	Pts"
"16/03/2017 00:00	5027.1	5031.57	5004.62	5013.38	3860	Pts"
"17/03/2017 00:00	5006.71	5037.85	5001.39	5029.24	4818	Pts"
"20/03/2017 00:00	5008.08	5030.06	5004.08	5012.16	2266	Pts"
"21/03/2017 00:00	5030.2	5054.91	4990.64	5002.43	3129	Pts"
"22/03/2017 00:00	4969.11	5005.06	4953.57	4994.7	3380	Pts"
"23/03/2017 00:00	4996.62	5032.94	4980.56	5032.76	2985	Pts"
"24/03/2017 00:00	5027.19	5027.19	5003.58	5020.9	2475	Pts"
"27/03/2017 00:00	4975.09	5017.88	4971.07	5017.43	2904	Pts"
"28/03/2017 00:00	5027.13	5048.11	5008.67	5046.2	2512	Pts"
"29/03/2017 00:00	5063.7	5073.23	5044.42	5069.04	2835	Pts"
"30/03/2017 00:00	5075.61	5090.92	5063.07	5089.64	2622	Pts"
"31/03/2017 00:00	5077.3	5122.51	5067.74	5122.51	3125	Pts"
"03/04/2017 00:00	5130.18	5132.93	5083.14	5085.91	2633	Pts"
"04/04/2017 00:00	5087.6	5101.13	5076.35	5101.13	2807	Pts"
"05/04/2017 00:00	5104.71	5123.78	5087.68	5091.85	2920	Pts"
"06/04/2017 00:00	5063.62	5126.74	5051.61	5121.44	3130	Pts"
"07/04/2017 00:00	5104.73	5135.28	5098.05	5135.28	2899	Pts"
"10/04/2017 00:00	5127.36	5127.36	5097.56	5107.45	2400	Pts"
"11/04/2017 00:00	5086.61	5119.18	5068.25	5101.86	3346	Pts"
"12/04/2017 00:00	5114.5	5142.81	5093.98	5101.11	3032	Pts"
"13/04/2017 00:00	5090.48	5090.48	5062.32	5071.1	3251	Pts"
"18/04/2017 00:00	5078.25	5080.03	4990.25	4990.25	3891	Pts"
"19/04/2017 00:00	4987.29	5011.33	4980.41	5003.73	3532	Pts"
"20/04/2017 00:00	4992.47	5093.6	4989.26	5077.91	4725	Pts"
"21/04/2017 00:00	5063.36	5081.61	5029.06	5059.2	6018	Pts"
"24/04/2017 00:00	5267.88	5295.47	5228.54	5268.85	8697	Pts"
"25/04/2017 00:00	5274.36	5293.39	5259.63	5277.88	4215	Pts"
"26/04/2017 00:00	5272.86	5296.52	5270.32	5287.88	3875	Pts"
"27/04/2017 00:00	5276.97	5278.96	5261.73	5271.7	4015	Pts"
"28/04/2017 00:00	5267.66	5287.85	5265.36	5267.33	4306	Pts"
"02/05/2017 00:00	5284.88	5305.95	5274.29	5304.15	3318	Pts"
"03/05/2017 00:00	5299.74	5301.61	5282.45	5301	3477	Pts"
"04/05/2017 00:00	5309.39	5372.42	5304.46	5372.42	4651	Pts"
"05/05/2017 00:00	5344.92	5432.4	5343.02	5432.4	4500	Pts"
"08/05/2017 00:00	5442.1	5442.1	5374.2	5382.95	3966	Pts"
"09/05/2017 00:00	5404.14	5413.6	5394.13	5398.01	3681	Pts"
"10/05/2017 00:00	5398.81	5402.34	5377.75	5400.46	3474	Pts"
"11/05/2017 00:00	5409.9	5409.99	5356.41	5383.42	3960	Pts"
"12/05/2017 00:00	5386.79	5405.42	5375.48	5405.42	3609	Pts"
"15/05/2017 00:00	5411.27	5417.4	5384.54	5417.4	3174	Pts"
"16/05/2017 00:00	5398.15	5417.17	5389.87	5406.1	3082	Pts"
"17/05/2017 00:00	5375.84	5394.88	5297.43	5317.89	3810	Pts"
"18/05/2017 00:00	5309.91	5322.7	5238.51	5289.73	4522	Pts"
"19/05/2017 00:00	5299.4	5334.45	5292.12	5324.4	4402	Pts"
"22/05/2017 00:00	5335.12	5339.41	5315.23	5322.88	2775	Pts"
"23/05/2017 00:00	5317.12	5368.88	5314.48	5348.16	3275	Pts"
"24/05/2017 00:00	5336.98	5353.01	5326.59	5341.34	3125	Pts"
"25/05/2017 00:00	5360.97	5366.7	5323.11	5337.16	2607	Pts"
"26/05/2017 00:00	5328.86	5336.76	5282.42	5336.64	3150	Pts"
"29/05/2017 00:00	5327.73	5335.78	5316.69	5332.47	1600	Pts"
"30/05/2017 00:00	5291.08	5309.36	5273.56	5305.94	3162	Pts"
"31/05/2017 00:00	5306.21	5334.57	5283.63	5283.63	3991	Pts"
"01/06/2017 00:00	5290.84	5327.6	5287.99	5318.67	3066	Pts"
"02/06/2017 00:00	5347.86	5372.97	5328.19	5343.41	3608	Pts"
"05/06/2017 00:00	5337.11	5343.79	5299.76	5307.89	1960	Pts"
"06/06/2017 00:00	5280.2	5296.42	5260.95	5269.22	3265	Pts"
"07/06/2017 00:00	5261.42	5320.04	5254.03	5265.53	3670	Pts"
"08/06/2017 00:00	5264.69	5290.5	5250.68	5264.24	3169	Pts"
"09/06/2017 00:00	5275.99	5320.17	5266.83	5299.71	2920	Pts"
"12/06/2017 00:00	5282.58	5286.1	5233.69	5240.59	3322	Pts"
"13/06/2017 00:00	5254.14	5273.87	5248.29	5261.74	3021	Pts"
"14/06/2017 00:00	5283.6	5314.96	5243.29	5243.29	3729	Pts"
"15/06/2017 00:00	5235.36	5235.88	5176.67	5216.88	4641	Pts"
"16/06/2017 00:00	5243.53	5273.68	5236	5263.31	4675	Pts"
"19/06/2017 00:00	5305.22	5331.32	5302.05	5310.72	3189	Pts"
"20/06/2017 00:00	5330.58	5339.55	5293.65	5293.65	3103	Pts"
"21/06/2017 00:00	5273	5286.06	5224.05	5274.26	3302	Pts"
"22/06/2017 00:00	5259.55	5286.46	5237.33	5281.93	3091	Pts"
"23/06/2017 00:00	5273.24	5283.88	5247.52	5266.12	2679	Pts"
"26/06/2017 00:00	5295.04	5323.73	5289.56	5295.75	2665	Pts"
"27/06/2017 00:00	5282.87	5284.96	5237.67	5258.58	3158	Pts"
"28/06/2017 00:00	5235.83	5273.95	5203.9	5252.9	3812	Pts"
"29/06/2017 00:00	5268.23	5272.94	5143.82	5154.35	4320	Pts"
"30/06/2017 00:00	5157.59	5192.39	5117.23	5120.68	3743	Pts"
"03/07/2017 00:00	5151.19	5200.73	5151.19	5195.72	3067	Pts"
"04/07/2017 00:00	5170.54	5197.81	5165.86	5174.9	2127	Pts"
"05/07/2017 00:00	5174.79	5192.51	5160.86	5180.1	3438	Pts"
"06/07/2017 00:00	5177.21	5177.62	5111.16	5152.4	4019	Pts"
"07/07/2017 00:00	5149.79	5155.42	5125.99	5145.16	3046	Pts"
"10/07/2017 00:00	5160.7	5179.34	5147.67	5165.64	2459	Pts"
"11/07/2017 00:00	5172.03	5186.44	5136.92	5140.6	2318	Pts"
"12/07/2017 00:00	5158.23	5239.02	5157.84	5222.13	3346	Pts"
"13/07/2017 00:00	5228.93	5259.47	5221.58	5235.4	3084	Pts"
"14/07/2017 00:00	5246.2	5246.78	5215.98	5235.31	2536	Pts"
"17/07/2017 00:00	5238.41	5246.23	5214.31	5230.17	2297	Pts"
"18/07/2017 00:00	5219.67	5233.15	5164.63	5173.27	3209	Pts"
"19/07/2017 00:00	5196.13	5218.99	5174.29	5216.07	2818	Pts"
"20/07/2017 00:00	5239.46	5251.25	5177.73	5199.22	3416	Pts"
"21/07/2017 00:00	5188.92	5208.85	5095.12	5117.66	4519	Pts"
"24/07/2017 00:00	5133.68	5143.48	5094.36	5127.7	3006	Pts"
"25/07/2017 00:00	5130.53	5193.19	5130.53	5161.08	3572	Pts"
"26/07/2017 00:00	5162.24	5208.33	5158.79	5190.17	3261	Pts"
"27/07/2017 00:00	5181.15	5218.56	5172.78	5186.95	3726	Pts"
"28/07/2017 00:00	5144.03	5144.03	5105.72	5131.39	4240	Pts"
"31/07/2017 00:00	5127.63	5148.15	5092.14	5093.77	3823	Pts"
"01/08/2017 00:00	5116.9	5148.49	5087.38	5127.03	3333	Pts"
"02/08/2017 00:00	5122.38	5135.14	5094.64	5107.25	3197	Pts"
"03/08/2017 00:00	5097.14	5142.91	5084.2	5130.49	2886	Pts"
"04/08/2017 00:00	5122.4	5216.4	5118.61	5203.44	3262	Pts"
"07/08/2017 00:00	5210.73	5220.59	5195.26	5207.89	2591	Pts"
"08/08/2017 00:00	5200.2	5231.65	5191.38	5218.89	2574	Pts"
"09/08/2017 00:00	5182.05	5183.37	5122.5	5145.7	3433	Pts"
"10/08/2017 00:00	5140.99	5148.47	5096.19	5115.23	2910	Pts"
"11/08/2017 00:00	5081.92	5086.06	5046.75	5060.92	3355	Pts"
"14/08/2017 00:00	5082.87	5136.19	5080.01	5121.67	2361	Pts"
"15/08/2017 00:00	5141.02	5158.5	5123.97	5140.25	1905	Pts"
"16/08/2017 00:00	5159.1	5200.16	5159.1	5176.61	2327	Pts"
"17/08/2017 00:00	5164.54	5180.26	5137.42	5146.85	2698	Pts"
"18/08/2017 00:00	5103.47	5117.04	5074.45	5114.15	3063	Pts"
"21/08/2017 00:00	5091.31	5105.94	5066.19	5087.59	2312	Pts"
"22/08/2017 00:00	5112.13	5137.54	5101.68	5131.86	2379	Pts"
"23/08/2017 00:00	5125.03	5149.08	5105.55	5115.39	2395	Pts"
"24/08/2017 00:00	5127.71	5136.3	5111.86	5113.13	2252	Pts"
"25/08/2017 00:00	5121.48	5141.05	5098.51	5104.33	2108	Pts"
"28/08/2017 00:00	5076.47	5106.25	5066.01	5079.75	1477	Pts"
"29/08/2017 00:00	5035.38	5041.89	4995.07	5031.92	3267	Pts"
"30/08/2017 00:00	5063.24	5069.12	5046.07	5056.34	2357	Pts"
"31/08/2017 00:00	5083.12	5104.78	5068.44	5085.59	4027	Pts"
"01/09/2017 00:00	5117.19	5138.42	5115.95	5123.26	2925	Pts"
"04/09/2017 00:00	5088.28	5114.7	5088.28	5103.97	1737	Pts"
"05/09/2017 00:00	5107.19	5125.8	5081.08	5086.56	2712	Pts"
"06/09/2017 00:00	5054.32	5114.29	5050.09	5101.41	2896	Pts"
"07/09/2017 00:00	5118.84	5148.06	5103.15	5114.62	3383	Pts"
"08/09/2017 00:00	5099.31	5117.89	5086.51	5113.49	2848	Pts"
"11/09/2017 00:00	5145.78	5180.25	5145.78	5176.71	3081	Pts"
"12/09/2017 00:00	5192.75	5219.08	5184.47	5209.01	3143	Pts"
"13/09/2017 00:00	5205.21	5227	5200.21	5217.59	3453	Pts"
"14/09/2017 00:00	5205.18	5233.54	5201.65	5225.2	2979	Pts"
"15/09/2017 00:00	5220.89	5237.17	5201.97	5213.91	7129	Pts"
"18/09/2017 00:00	5231.99	5239.88	5221.56	5229.32	2486	Pts"
"19/09/2017 00:00	5223.29	5238.29	5219.71	5237.44	2717	Pts"
"20/09/2017 00:00	5230.51	5248.79	5230.02	5241.66	2693	Pts"
"21/09/2017 00:00	5259.02	5275.42	5257.44	5267.29	3338	Pts"
"22/09/2017 00:00	5277.39	5295.93	5271.88	5281.29	3194	Pts"
"25/09/2017 00:00	5267.99	5286.83	5260.46	5267.13	2650	Pts"
"26/09/2017 00:00	5263.95	5274.58	5255.11	5268.76	3021	Pts"
"27/09/2017 00:00	5281.3	5289.89	5272.32	5281.96	3195	Pts"
"28/09/2017 00:00	5286.05	5295.27	5279.1	5293.77	2923	Pts"
"29/09/2017 00:00	5297.42	5329.81	5284.74	5329.81	3806	Pts"
"02/10/2017 00:00	5332.92	5350.44	5326.66	5350.44	2592	Pts"
"03/10/2017 00:00	5362.75	5370.89	5355.3	5367.41	2340	Pts"
"04/10/2017 00:00	5369.24	5369.45	5345.2	5363.23	3280	Pts"
"05/10/2017 00:00	5355.91	5381.74	5355.91	5379.21	2989	Pts"
"06/10/2017 00:00	5378.07	5378.07	5350.26	5359.9	2924	Pts"
"09/10/2017 00:00	5364.81	5378.51	5351.68	5365.83	2361	Pts"
"10/10/2017 00:00	5364.16	5372.27	5351.79	5363.65	2764	Pts"
"11/10/2017 00:00	5367.38	5367.38	5338.14	5362.41	2894	Pts"
"12/10/2017 00:00	5358.42	5361.92	5342.69	5360.81	2495	Pts"
"13/10/2017 00:00	5362.73	5371.65	5344.96	5351.74	2921	Pts"
"16/10/2017 00:00	5362.53	5371.62	5347.61	5362.88	2449	Pts"
"17/10/2017 00:00	5372.65	5376.69	5347.55	5361.37	2900	Pts"
"18/10/2017 00:00	5368.09	5394.23	5359.68	5383.81	2768	Pts"
"19/10/2017 00:00	5371	5377.81	5343	5368.29	3682	Pts"
"20/10/2017 00:00	5389.48	5392.09	5368.21	5372.38	3979	Pts"
"23/10/2017 00:00	5377.45	5408.74	5367.65	5386.81	2628	Pts"
"24/10/2017 00:00	5377.86	5413.03	5377.86	5394.8	3446	Pts"
"25/10/2017 00:00	5399.61	5416.54	5364.16	5374.89	3917	Pts"
"26/10/2017 00:00	5383.44	5459.61	5375.26	5455.4	4119	Pts"
"27/10/2017 00:00	5470.34	5513.53	5470.24	5494.13	4305	Pts"
"30/10/2017 00:00	5488.33	5507.56	5487.29	5493.63	2956	Pts"
"31/10/2017 00:00	5492.63	5511.25	5489.41	5503.29	3435	Pts"
"01/11/2017 00:00	5524.38	5536.4	5514.29	5514.29	3181	Pts"
"02/11/2017 00:00	5510.96	5520.81	5486.24	5510.5	3215	Pts"
"03/11/2017 00:00	5513.47	5521.92	5498.29	5517.97	3492	Pts"
"06/11/2017 00:00	5507.07	5513.31	5492.9	5507.25	3024	Pts"
"07/11/2017 00:00	5521.75	5525.55	5475.92	5480.64	3614	Pts"
"08/11/2017 00:00	5487.53	5496.08	5452.2	5471.43	3856	Pts"
"09/11/2017 00:00	5470.18	5479.7	5401.43	5407.75	4357	Pts"
"10/11/2017 00:00	5405.55	5415.88	5375.12	5380.72	3739	Pts"
"13/11/2017 00:00	5382.65	5384.76	5301.02	5341.63	3547	Pts"
"14/11/2017 00:00	5345.3	5365.64	5301.57	5315.58	3617	Pts"
"15/11/2017 00:00	5301.14	5312.39	5267.22	5301.25	4010	Pts"
"16/11/2017 00:00	5325.41	5345.23	5312.87	5336.39	3212	Pts"
"17/11/2017 00:00	5335.85	5350.25	5304.35	5319.17	3640	Pts"
"20/11/2017 00:00	5311.28	5348.15	5302.85	5340.45	2817	Pts"
"21/11/2017 00:00	5335.84	5385.86	5326.86	5366.15	3295	Pts"
"22/11/2017 00:00	5364.61	5391.01	5352.76	5352.76	2948	Pts"
"23/11/2017 00:00	5339.76	5391.89	5330.32	5379.54	2385	Pts"
"24/11/2017 00:00	5374.4	5419.88	5374.4	5390.46	2397	Pts"
"27/11/2017 00:00	5378.96	5408.47	5359.39	5360.09	2785	Pts"
"28/11/2017 00:00	5366.38	5398.19	5357.28	5390.48	3047	Pts"
"29/11/2017 00:00	5416.49	5441.69	5394.89	5398.05	3760	Pts"
"30/11/2017 00:00	5402.66	5429.65	5372.59	5372.79	5444	Pts"
"01/12/2017 00:00	5374.13	5378.32	5299.06	5316.89	4151	Pts"
"04/12/2017 00:00	5363.29	5400.1	5350.59	5389.29	3535	Pts"
"05/12/2017 00:00	5382.23	5392.48	5349.79	5375.53	3321	Pts"
"06/12/2017 00:00	5333.32	5385.53	5316.55	5374.35	3352	Pts"
"07/12/2017 00:00	5374.57	5396.31	5365.75	5383.86	3206	Pts"
"08/12/2017 00:00	5411.91	5425.75	5393.56	5399.09	3738	Pts"
"11/12/2017 00:00	5411.71	5411.71	5382.5	5386.83	2926	Pts"
"12/12/2017 00:00	5394.93	5427.19	5359.76	5427.19	3718	Pts"
"13/12/2017 00:00	5415.32	5429.03	5393.98	5399.45	3879	Pts"
"14/12/2017 00:00	5392	5400.28	5357.14	5357.14	3063	Pts"
"15/12/2017 00:00	5340.34	5360.87	5330.1	5349.3	6194	Pts"
"18/12/2017 00:00	5386.4	5427.87	5386.4	5420.58	3599	Pts"
"19/12/2017 00:00	5409.65	5420.64	5380.15	5382.91	2858	Pts"
"20/12/2017 00:00	5377.92	5382.37	5338.03	5352.77	2940	Pts"
"21/12/2017 00:00	5332.39	5389.8	5323.54	5385.97	2983	Pts"
"22/12/2017 00:00	5371	5385.96	5355.44	5364.72	2019	Pts"
"27/12/2017 00:00	5359.82	5388.14	5352.53	5368.84	1750	Pts"
"28/12/2017 00:00	5367.7	5370.43	5331.16	5339.42	1886	Pts"
"29/12/2017 00:00	5336.15	5344.05	5312.56	5312.56	2117	Pts"
"02/01/2018 00:00	5318.74	5318.74	5258.66	5288.6	2963	Pts"
"03/01/2018 00:00	5295.31	5347.63	5291.89	5331.28	3289	Pts"
"04/01/2018 00:00	5360.01	5430.72	5360.01	5413.69	3302	Pts"
"05/01/2018 00:00	5424.16	5470.75	5422.78	5470.75	3244	Pts"
"08/01/2018 00:00	5483.47	5499.15	5478.92	5487.42	2966	Pts"
"09/01/2018 00:00	5491.91	5525.67	5491.91	5523.94	3092	Pts"
"10/01/2018 00:00	5518.32	5529.3	5487.56	5504.68	4243	Pts"
"11/01/2018 00:00	5514.09	5516.59	5478.97	5488.55	3488	Pts"
"12/01/2018 00:00	5502.63	5520.18	5486.09	5517.06	3607	Pts"
"15/01/2018 00:00	5515.55	5525.01	5501.28	5509.69	2548	Pts"
"16/01/2018 00:00	5513.7	5535.95	5500.22	5513.82	3200	Pts"
"17/01/2018 00:00	5496.26	5518.39	5485.02	5493.99	3294	Pts"
"18/01/2018 00:00	5511.3	5515.16	5474.11	5494.83	3659	Pts"
"19/01/2018 00:00	5493.99	5528.89	5490.32	5526.51	3590	Pts"
"22/01/2018 00:00	5520.21	5543.06	5512.27	5541.99	3429	Pts"
"23/01/2018 00:00	5563.56	5567.03	5521.83	5535.26	3564	Pts"
"24/01/2018 00:00	5532.85	5538.58	5495.16	5495.16	3149	Pts"
"25/01/2018 00:00	5493.81	5525.76	5456.05	5481.21	3753	Pts"
"26/01/2018 00:00	5496.83	5539.77	5493.66	5529.15	3083	Pts"
"29/01/2018 00:00	5534.14	5537.53	5517.67	5521.59	2599	Pts"
"30/01/2018 00:00	5493.93	5518.94	5464.85	5473.78	3599	Pts"
"31/01/2018 00:00	5483.51	5496.78	5471.18	5481.93	2986	Pts"
"01/02/2018 00:00	5510.59	5529.4	5432.59	5454.55	3680	Pts"
"02/02/2018 00:00	5433.84	5437.26	5364.98	5364.98	4208	Pts"
"05/02/2018 00:00	5322.94	5332.77	5283.27	5285.83	3915	Pts"
"06/02/2018 00:00	5104.28	5226.13	5101.15	5161.81	7110	Pts"
"07/02/2018 00:00	5208.11	5267.88	5169.4	5255.9	4946	Pts"
"08/02/2018 00:00	5229.78	5248.44	5129.52	5151.68	5543	Pts"
"09/02/2018 00:00	5133.46	5155.87	5051.21	5079.21	5735	Pts"
"12/02/2018 00:00	5130.4	5165.75	5113.82	5140.06	4411	Pts"
"13/02/2018 00:00	5136.09	5155.22	5109.24	5109.24	3433	Pts"
"14/02/2018 00:00	5137.57	5188.14	5081.62	5165.26	4493	Pts"
"15/02/2018 00:00	5211.71	5255.08	5204.44	5222.52	4574	Pts"
"16/02/2018 00:00	5249.42	5291.48	5245.8	5281.58	4053	Pts"
"19/02/2018 00:00	5295.33	5297.37	5249.89	5256.18	2227	Pts"
"20/02/2018 00:00	5257.43	5291.81	5249.85	5289.86	3316	Pts"
"21/02/2018 00:00	5278.48	5303.81	5255.77	5302.17	2848	Pts"
"22/02/2018 00:00	5272.43	5321.19	5253.2	5309.23	3108	Pts"
"23/02/2018 00:00	5312.3	5322.35	5292.7	5317.37	2757	Pts"
"26/02/2018 00:00	5343.57	5357.36	5329.51	5344.26	3013	Pts"
